cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,OH-G1,9/16/2022,_lite,Nan Whaley,,,,,Mike DeWine,,,,,0.021475,0,0,0,0.978525,0,0,0,0,0,0.021475,0.978525,0.0110125,0.2203951,3988460,4732709,3254411,43.73941,0,0,0,0,56.26059,0,0,0,0,0,0,47.57008,60.10723,0,0,0,0,0,0,0,0,39.89277,52.42992,0,0,0,0,0,0,-12.10777,8831240,-12.52117,-4.859837,-20.21446,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,NY-G1,9/16/2022,_lite,Kathy C. Hochul,,,,,Lee M. Zeldin,,,,all others,0.982325,0,0,0,0.017675,0,0,0,0,0,0.982325,0.017675,0.0035,0.051214,5455074,6562154,4377803,56.09121,0,0,0,0,41.7659,0,0,0,2.142888,0,4.197447,60.44505,46.04378,0,0,0,0,0,0,0,0.5401106,51.7702,37.38586,0,0,0,0,0,0,19.93185,1.34E+07,14.32532,22.78016,5.963205,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,NV-G1,9/16/2022,_lite,Steve Sisolak,,,,,Joe Lombardo,,,,all others,0.6036,0,0,0,0.3964,0,0,0,0,0,0.6036,0.3964,0.083825,7.433335,900142.1,1072804,729490.8,49.2017,0,0,0,0,47.38503,0,0,0,3.413275,0,6.373041,53.91177,52.0658,0,0,0,0,0,0,0,1.06287,44.48682,42.65871,0,0,0,0,0,0,-2.531046,2105890,1.816677,10.73216,-7.008068,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,NM-G1,9/16/2022,_lite,Michelle Lujan Grisham,,,,Karen Bedonie,Mark V. Ronchetti,,,,,0.8449,0,0,0,0.155075,0,0,0,0.000025,0,0.8449,0.155075,0.033425,4.40627,605510.3,725718.6,486404.8,52.20496,0,0,0,2.626232,45.16881,0,0,0,0,5.0401,0,56.86927,49.80381,0,0,0,0,0,0,0.7275492,0,47.5177,40.49716,0,0,0,0,0,0,7.143295,1493579,7.036144,16.05881,-1.920597,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,NH-G1,9/16/2022,_lite,Tom Sherman,,,,,Chris Sununu,,,,all others,0.022975,0,0,0,0.977025,0,0,0,0,0,0.022975,0.977025,0.00845,1.261563,534649.3,629733.6,442416.1,39.62759,0,0,0,0,57.11286,0,0,0,3.259545,0,6.103256,45.27812,62.72993,0,0,0,0,0,0,0,0.9954417,33.93315,51.45147,0,0,0,0,0,0,0.5605241,1075858,-17.48526,-6.579224,-28.36589,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,NE-G1,9/16/2022,_lite,Carol Blood,,,,Scott Zimmerman,Jim Pillen,,,,,0.336625,0,0,0,0.66335,0,0,0,0.000025,0,0.336625,0.66335,0.052575,6.598926,635956.3,755701.4,520308.3,46.22862,0,0,0,2.695607,51.07577,0,0,0,0,5.180908,0,53.97514,58.8029,0,0,0,0,0,0,0.769426,0,38.49193,43.33365,0,0,0,0,0,0,-24.75782,1365541,-4.847149,10.41922,-20.03726,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,MN-G1,9/16/2022,_lite,Tim Walz,,,,,Scott Jensen,,,,all others,0.9752,0,0,0,0.0248,0,0,0,0,0,0.9752,0.0248,0.0048875,0.1877507,2077908,2436924,1730796,55.27093,0,0,0,0,39.84501,0,0,0,4.884056,0,8.621335,60.42406,45.00688,0,0,0,0,0,0,0,1.776674,50.05764,34.61454,0,0,0,0,0,0,1.988413,4066265,15.42592,25.09324,5.74518,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,MI-G1,9/16/2022,_lite,Gretchen Whitmer,,,,,Tudor M. Dixon,,,,all others,0.94705,0,0,0,0.05295,0,0,0,0,0,0.94705,0.05295,0.0116125,0.2658661,3486455,4124257,2862228,53.42794,0,0,0,0,42.57214,0,0,0,3.999922,0,7.301744,57.85263,47.10366,0,0,0,0,0,0,0,1.308061,48.84455,38.05013,0,0,0,0,0,0,-1.182822,7501276,10.85581,19.172,2.402309,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,ME-G1,9/16/2022,_lite,Janet T. Mills,,,,Sam Hunkler,Paul R. LePage,,,,,0.85215,0,0,0,0.147825,0,0,0,0.000025,0,0.85215,0.147825,0.029375,4.292977,546185.9,641737.3,452719.6,53.37066,0,0,0,2.217998,44.41135,0,0,0,0,4.333151,0,59.06693,50.06448,0,0,0,0,0,0,0.5735261,0,47.68149,38.65475,0,0,0,0,0,0,4.372984,1088975,8.959309,20.11076,-2.099339,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,MD-G1,9/16/2022,_lite,Wes Moore,,,,,Dan Cox,,,,all others,0.8819,0,0,0,0.1181,0,0,0,0,0,0.8819,0.1181,0.0174375,0.759429,1832814,2191403,1478874,54.99166,0,0,0,0,40.72929,0,0,0,4.279049,0,7.702077,62.99041,48.70467,0,0,0,0,0,0,0,1.481879,47.0412,32.62525,0,0,0,0,0,0,26.27618,4305056,14.26238,29.93143,-1.284937,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,MA-G1,9/16/2022,_lite,Maura Healey,,,,,Geoff Diehl,,,,all others,0.991575,0,0,0,0.008425,0,0,0,0,0,0.991575,0.008425,0.0015,0.0553799,2162023,2582905,1746876,58.88848,0,0,0,0,37.24368,0,0,0,3.867847,0,7.071517,64.60543,42.92377,0,0,0,0,0,0,0,1.27662,53.23972,31.48201,0,0,0,0,0,0,32.67038,4999558,21.6448,32.61757,10.83888,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,KS-G1,9/16/2022,_lite,Laura Kelly,,,,,Derek Schmidt,,,,all others,0.84975,0,0,0,0.15025,0,0,0,0,0,0.84975,0.15025,0.0306625,2.583635,947321.9,1126553,772675.8,52.69843,0,0,0,0,44.3912,0,0,0,2.910372,0,5.515587,58.06594,49.75314,0,0,0,0,0,0,0,0.8360385,47.31059,38.93737,0,0,0,0,0,0,-21.09543,2089024,8.307228,18.82744,-2.118866,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,IL-G1,9/16/2022,_lite,J.B. Pritzker,,,,Scott Schluter,Darren Bailey,,,,,0.958275,0,0,0,0.0417,0,0,0,0.000025,0,0.958275,0.0417,0.0087375,0.1565434,4455267,5246208,3699573,55.4901,0,0,0,2.38199,42.12791,0,0,0,0,4.58989,0,60.52427,47.10177,0,0,0,0,0,0,0.6298757,0,50.49736,37.06406,0,0,0,0,0,0,13.22368,8928145,13.36219,23.16484,3.69932,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,ID-G1,9/16/2022,_lite,Stephen Heidt,,,,,Brad Little,,,,all others,0.01445,0,0,0,0.98555,0,0,0,0,0,0.01445,0.98555,0.0037375,0.5541471,538365.6,647754.2,431414.3,32.4236,0,0,0,0,60.2692,0,0,0,7.307197,0,11.97746,40.51866,68.39193,0,0,0,0,0,0,0,3.232349,24.24692,52.13771,0,0,0,0,0,0,-36.76822,1297934,-27.8456,-12.3757,-43.45596,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,IA-G1,9/16/2022,_lite,Deidre DeJear,,,,Rick Stewart,Kim Reynolds,,,,,0.062875,0,0,0,0.937125,0,0,0,0,0,0.062875,0.937125,0.022775,1.548509,1173994,1380168,974790.1,42.47367,0,0,0,2.815639,54.71069,0,0,0,0,5.359283,0,47.70141,59.9101,0,0,0,0,0,0,0.7995357,0,37.22368,49.44525,0,0,0,0,0,0,-9.622491,2295209,-12.23702,-2.084774,-22.30353,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,HI-G1,9/16/2022,_lite,Josh Green,,,,,Duke Aiona,,,,,0.876325,0,0,0,0.123675,0,0,0,0,0,0.876325,0.123675,0.019175,4.021174,380630.6,462031.5,301258.6,57.13996,0,0,0,0,42.86004,0,0,0,0,0,0,65.06518,50.82738,0,0,0,0,0,0,0,0,49.17262,34.93482,0,0,0,0,0,0,31.80856,1007469,14.27991,30.13036,-1.654751,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,GA-G1,9/16/2022,_lite,Stacey Abrams,,,,Shane Hazel,Brian Kemp,,,,,0.25255,0,0,0,0.74745,0,0,0,0,0,0.25255,0.74745,0.1082125,2.673816,3230480,3847272,2623338,47.36686,0,0,0,1.554847,51.07829,0,0,0,0,3.150927,0,51.20609,54.9473,0,0,0,0,0,0,0.3390903,0,43.49826,47.19405,0,0,0,0,0,0,-7.357742,7356953,-3.711426,3.816256,-11.23416,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,FL-G1,9/16/2022,_lite,Charlie Crist,,,,,Ron DeSantis,,,,all others,0.1359,0,0,0,0.8641,0,0,0,0,0,0.1359,0.8641,0.0673625,0.7256682,7409712,8701084,6147384,45.81025,0,0,0,0,52.09317,0,0,0,2.096576,0,4.120625,49.6238,55.9482,0,0,0,0,0,0,0,0.5280069,41.92555,48.19597,0,0,0,0,0,0,-7.44125,1.46E+07,-6.282925,1.09631,-13.71967,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,CT-G1,9/16/2022,_lite,Edward Lamont,,,,,Robert Stefanowski,,,,all others,0.9103,0,0,0,0.0897,0,0,0,0,0,0.9103,0.0897,0.0187625,1.205847,1241994,1469232,1022055,53.32906,0,0,0,0,42.92709,0,0,0,3.743848,0,6.869054,58.57452,48.13355,0,0,0,0,0,0,0,1.214289,48.08253,37.63559,0,0,0,0,0,0,12.14246,2618620,10.40197,20.47154,0.5320778,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,CO-G1,9/16/2022,_lite,Jared Polis,,,,,Heidi Ganahl,,,,all others,0.89995,0,0,0,0.10005,0,0,0,0,0,0.89995,0.10005,0.0209875,0.7790484,2150391,2521122,1790812,52.84616,0,0,0,0,43.1717,0,0,0,3.982147,0,7.219417,57.92311,48.29094,0,0,0,0,0,0,0,1.330551,47.72628,38.04805,0,0,0,0,0,0,6.733898,4183729,9.674458,19.3181,-0.0018539,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,CA-G1,9/16/2022,_lite,Gavin Newsom,,,,,Brian Dahle,,,,,0.998025,0,0,0,0.001975,0,0,0,0,0,0.998025,0.001975,0.000425,0.0032884,1.03E+07,1.24E+07,8263998,63.03836,0,0,0,0,36.96164,0,0,0,0,0,0,68.19922,42.15381,0,0,0,0,0,0,0,0,57.84619,31.80078,0,0,0,0,0,0,25.74052,2.54E+07,26.07672,36.39844,15.69239,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,AZ-G1,9/16/2022,_lite,Katie Hobbs,,,,Barry Hess,Kari Lake,,,,,0.7321,0,0,0,0.267875,0,0,0,0.000025,0,0.7321,0.267875,0.066925,2.48527,2149493,2565371,1743247,51.11218,0,0,0,1.473942,47.41388,0,0,0,0,3.02386,0,55.08089,51.39187,0,0,0,0,0,0,0.3153854,0,47.09939,43.40557,0,0,0,0,0,0,-7.109708,4969373,3.698299,11.49319,-4.106178,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,AR-G1,9/16/2022,_lite,Chris Jones,,,,Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,,,,,0.0667,0,0,0,0.933275,0,0,0,0.000025,0,0.0667,0.933275,0.017025,1.602459,848049.8,1026200,673680.1,41.2934,0,0,0,1.250474,57.45613,0,0,0,0,2.583952,0,48.15137,64.39393,0,0,0,0,0,0,0.2467962,0,34.31046,50.5743,0,0,0,0,0,0,-31.52285,2180916,-16.16273,-2.490496,-29.95681,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,AL-G1,9/16/2022,_lite,Yolanda Rochelle Flowers,,,,James “Jimmy” Blake,Kay Ivey,,,,,0.02405,0,0,0,0.97595,0,0,0,0,0,0.02405,0.97595,0.006025,0.3381701,1422142,1708119,1137306,35.90618,0,0,0,3.302483,60.79134,0,0,0,0,6.170484,0,43.78196,68.62692,0,0,0,0,0,0,1.016801,0,28.03274,52.89037,0,0,0,0,0,0,-29.19992,3459287,-24.88516,-9.456848,-40.28448,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,AK-G1,9/16/2022,_lite,Les Gara,,,,Bill Walker,Mike Dunleavy,Charlie Pierce,,,,0.125825,0,0,0,0.7848,0.00015,0,0,0.089225,0,0.125825,0.78495,0.0211875,6.907833,244826.9,289668,201042,29.45937,0,0,0,24.1,40.14066,6.299968,0,0,0,31.23557,0,38.6039,48.81804,0,10.46488,0,0,0,0,17.21078,0,19.90426,31.70661,0,2.603057,0,0,0,0,-14.61795,521658,-16.98127,-0.068819,-34.41812,,,,,,,,,,,,,,,,,,,40000,9/16/22 20:46
2022,Governor,WY-G1,9/15/2022,_lite,Theresa A. Livingston,,,,Jared J. Baldes,Mark Gordon,,,,,0.007075,0,0,0,0.992875,0,0,0,0.00005,0,0.007075,0.992875,0.002075,0.9904978,167219.1,203121.4,132467.6,31.1993,0,0,0,4.938787,63.86191,0,0,0,0,8.722161,0,39.17703,71.81909,0,0,0,0,0,0,1.814188,0,23.16336,55.853,0,0,0,0,0,0,-49.87335,424412,-32.66261,-17.1524,-48.1251,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,WI-G1,9/15/2022,_lite,Tony Evers,,,,Joan Ellis Beglinger,Tim Michels,,,,,0.6363,0,0,0,0.3637,0,0,0,0,0,0.6363,0.3637,0.0794875,2.696746,2352773,2748844,1965217,50.44559,0,0,0,1.592943,47.96147,0,0,0,0,3.261981,0,54.94685,52.50805,0,0,0,0,0,0,0.347771,0,45.8548,43.43421,0,0,0,0,0,0,-3.823667,4351464,2.484123,11.30932,-6.48365,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,VT-G1,9/15/2022,_lite,Brenda Siegel,,,,,Phil Scott,,,,all others,0.000375,0,0,0,0.999625,0,0,0,0,0,0.000375,0.999625,0.000125,0.0453598,219968.2,262766.8,178109.3,23.38353,0,0,0,0,69.1949,0,0,0,7.421573,0,12.26389,30.79379,76.56369,0,0,0,0,0,0,0,3.251652,15.90598,61.73231,0,0,0,0,0,0,27.77288,503792,-45.81137,-31.71586,-59.73647,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,TX-G1,9/15/2022,_lite,Beto O'Rourke,,,,,Greg Abbott,,,,all others,0.196875,0,0,0,0.803125,0,0,0,0,0,0.196875,0.803125,0.0683,0.7669367,7108572,8608358,5655246,45.60195,0,0,0,0,51.60022,0,0,0,2.797839,0,5.322618,50.38903,56.35596,0,0,0,0,0,0,0,0.7905831,40.78294,46.81496,0,0,0,0,0,0,-12.90963,1.85E+07,-5.998268,3.256975,-15.21746,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,TN-G1,9/15/2022,_lite,Jason Brantley Martin,,,,,Bill Lee,,,,all others,0.0246,0,0,0,0.9754,0,0,0,0,0,0.0246,0.9754,0.0058,0.2587256,1789409,2173492,1416584,31.86909,0,0,0,0,56.36729,0,0,0,11.76363,0,17.73652,40.02024,64.62489,0,0,0,0,0,0,0,6.354211,23.58669,48.12968,0,0,0,0,0,0,-29.21185,4750229,-24.4982,-9.246265,-39.81094,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,SD-G1,9/15/2022,_lite,Jamie Smith,,,,Tracey Quint,Kristi Noem,,,,,0.022075,0,0,0,0.977925,0,0,0,0,0,0.022075,0.977925,0.0053875,1.499209,286844.4,342110.7,232841.3,35.15705,0,0,0,3.900762,60.94218,0,0,0,0,7.106957,0,43.06133,68.931,0,0,0,0,0,0,1.293959,0,27.24364,52.88083,0,0,0,0,0,0,-32.01005,647453,-25.78513,-10.12491,-41.33805,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,SC-G1,9/15/2022,_lite,Joe Cunningham,,,,Bruce Reeves,Henry McMaster,,,,,0.136925,0,0,0,0.863075,0,0,0,0,0,0.136925,0.863075,0.052925,2.662926,1586438,1903710,1270905,45.22725,0,0,0,1.942891,52.82986,0,0,0,0,3.861529,0,49.81979,57.37354,0,0,0,0,0,0,0.4674616,0,40.64973,48.2034,0,0,0,0,0,0,-18.29783,3897996,-7.602608,1.351589,-16.48587,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,RI-G1,9/15/2022,_lite,Daniel J. McKee,,,,,Ashley Kalus,,,,all others,0.929775,0,0,0,0.070225,0,0,0,0,0,0.929775,0.070225,0.0117125,2.968554,314938.5,379551.4,251354.2,55.18282,0,0,0,0,39.94667,0,0,0,4.870513,0,8.609488,61.86864,46.77844,0,0,0,0,0,0,0,1.783489,48.30704,33.22604,0,0,0,0,0,0,23.66066,794970,15.23615,28.11886,2.141228,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,PA-G1,9/15/2022,_lite,Josh Shapiro,,,,,Douglas V. Mastriano,,,,all others,0.9511,0,0,0,0.0489,0,0,0,0,0,0.9511,0.0489,0.0104625,0.184378,4529472,5365662,3715193,53.99999,0,0,0,0,43.906,0,0,0,2.09401,0,4.128191,58.05095,47.88242,0,0,0,0,0,0,0,0.5233977,50.01968,39.85845,0,0,0,0,0,0,-2.976064,9742133,10.09399,17.88496,2.439766,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,OR-G1,9/15/2022,_lite,Tina Kotek,,,,,Christine Drazan,,,,all others,0.671375,0,0,0,0.328625,0,0,0,0,0,0.671375,0.328625,0.06315,3.144887,1602838,1882675,1330839,46.7247,0,0,0,0,43.184,0,0,0,10.0913,0,15.73687,52.51999,49.06979,0,0,0,0,0,0,0,5.10057,40.80268,37.26575,0,0,0,0,0,0,10.62213,3113975,3.540703,13.84437,-6.906832,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,OK-G1,9/15/2022,_lite,Joy Hofmeister,,,,,Kevin Stitt,,,,all others,0.079275,0,0,0,0.920725,0,0,0,0,0,0.079275,0.920725,0.0279,1.983568,1122738,1354898,894268.6,42.12555,0,0,0,0,53.53334,0,0,0,4.34111,0,7.791724,47.53142,58.91501,0,0,0,0,0,0,0,1.492399,36.61202,48.0896,0,0,0,0,0,0,-36.97133,2842656,-11.4078,-1.12611,-21.71478,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,OH-G1,9/15/2022,_lite,Nan Whaley,,,,,Mike DeWine,,,,,0.0272,0,0,0,0.9728,0,0,0,0,0,0.0272,0.9728,0.014225,0.2844258,3992128,4746137,3255835,43.84935,0,0,0,0,56.15065,0,0,0,0,0,0,47.88529,60.14677,0,0,0,0,0,0,0,0,39.85323,52.11471,0,0,0,0,0,0,-12.10777,8831240,-12.3013,-4.229424,-20.29353,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,NY-G1,9/15/2022,_lite,Kathy C. Hochul,,,,,Lee M. Zeldin,,,,all others,0.9817,0,0,0,0.0183,0,0,0,0,0,0.9817,0.0183,0.0035375,0.0517529,5456106,6551596,4383334,56.08857,0,0,0,0,41.76679,0,0,0,2.144637,0,4.237798,60.41662,46.12897,0,0,0,0,0,0,0,0.5364724,51.69628,37.41467,0,0,0,0,0,0,19.93185,1.34E+07,14.32178,22.71064,5.863266,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,NV-G1,9/15/2022,_lite,Steve Sisolak,,,,,Joe Lombardo,,,,all others,0.60525,0,0,0,0.39475,0,0,0,0,0,0.60525,0.39475,0.0842875,7.47337,900259.8,1074672,729557,49.20662,0,0,0,0,47.37703,0,0,0,3.416344,0,6.365105,53.92574,52.1193,0,0,0,0,0,0,0,1.056268,44.42154,42.60275,0,0,0,0,0,0,-2.531046,2105890,1.829594,10.78621,-7.202793,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,NM-G1,9/15/2022,_lite,Michelle Lujan Grisham,,,,Karen Bedonie,Mark V. Ronchetti,,,,,0.848675,0,0,0,0.1513,0,0,0,0.000025,0,0.848675,0.1513,0.0337625,4.450376,605562.6,728791.1,486630.2,52.21537,0,0,0,2.630042,45.15458,0,0,0,0,5.082021,0,56.85213,49.7545,0,0,0,0,0,0,0.7304189,0,47.55797,40.47192,0,0,0,0,0,0,7.143295,1493579,7.060791,16.01367,-1.836496,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,NH-G1,9/15/2022,_lite,Tom Sherman,,,,,Chris Sununu,,,,all others,0.0147,0,0,0,0.9853,0,0,0,0,0,0.0147,0.9853,0.005425,0.8169671,530049.4,623833.4,438891.9,37.94809,0,0,0,0,58.24151,0,0,0,3.810405,0,6.953653,43.77704,64.19283,0,0,0,0,0,0,0,1.228163,31.98678,52.38689,0,0,0,0,0,0,0.5605241,1075858,-20.29342,-9.086199,-31.68012,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,NE-G1,9/15/2022,_lite,Carol Blood,,,,Scott Zimmerman,Jim Pillen,,,,,0.336825,0,0,0,0.663175,0,0,0,0,0,0.336825,0.663175,0.052075,6.5365,635923.9,753601.3,519309.3,46.19421,0,0,0,2.695607,51.11019,0,0,0,0,5.169415,0,53.92056,58.86155,0,0,0,0,0,0,0.7482708,0,38.39509,43.3412,0,0,0,0,0,0,-24.75782,1365541,-4.915981,10.34996,-20.19346,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,MN-G1,9/15/2022,_lite,Tim Walz,,,,,Scott Jensen,,,,all others,0.97505,0,0,0,0.02495,0,0,0,0,0,0.97505,0.02495,0.0048625,0.186761,2078235,2443267,1726607,55.27062,0,0,0,0,39.83852,0,0,0,4.890858,0,8.649145,60.45651,44.97943,0,0,0,0,0,0,0,1.794439,50.06433,34.60397,0,0,0,0,0,0,1.988413,4066265,15.43211,25.04526,5.803263,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,MI-G1,9/15/2022,_lite,Gretchen Whitmer,,,,,Tudor M. Dixon,,,,all others,0.94925,0,0,0,0.05075,0,0,0,0,0,0.94925,0.05075,0.0103875,0.2377784,3487063,4140694,2860387,53.42623,0,0,0,0,42.56991,0,0,0,4.003858,0,7.329679,57.93228,47.05431,0,0,0,0,0,0,0,1.334737,48.88378,37.99771,0,0,0,0,0,0,-1.182822,7501276,10.85632,19.27487,2.497677,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,ME-G1,9/15/2022,_lite,Janet T. Mills,,,,Sam Hunkler,Paul R. LePage,,,,,0.81685,0,0,0,0.18315,0,0,0,0,0,0.81685,0.18315,0.0349,5.07974,548409.7,643580.8,454789.8,52.76644,0,0,0,2.171611,45.06195,0,0,0,0,4.266425,0,58.54957,50.74049,0,0,0,0,0,0,0.5512552,0,47.04208,39.30457,0,0,0,0,0,0,4.372984,1088975,7.704487,18.98962,-3.456491,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,MD-G1,9/15/2022,_lite,Wes Moore,,,,,Dan Cox,,,,all others,0.8919,0,0,0,0.1081,0,0,0,0,0,0.8919,0.1081,0.0172875,0.7538773,1830428,2194385,1477557,55.20094,0,0,0,0,40.52,0,0,0,4.279049,0,7.711052,63.12931,48.36634,0,0,0,0,0,0,0,1.465458,47.34771,32.55802,0,0,0,0,0,0,26.27618,4305056,14.68094,30.13523,-0.6088657,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,MA-G1,9/15/2022,_lite,Maura Healey,,,,,Geoff Diehl,,,,all others,0.99115,0,0,0,0.00885,0,0,0,0,0,0.99115,0.00885,0.0014875,0.0549125,2162257,2581986,1747261,58.89201,0,0,0,0,37.2277,0,0,0,3.880288,0,7.07232,64.52075,42.79108,0,0,0,0,0,0,0,1.279425,53.2562,31.54566,0,0,0,0,0,0,32.67038,4999558,21.66431,32.46175,10.9755,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,KS-G1,9/15/2022,_lite,Laura Kelly,,,,,Derek Schmidt,,,,all others,0.84865,0,0,0,0.15135,0,0,0,0,0,0.84865,0.15135,0.0309875,2.61076,947415.9,1127170,773601.9,52.70816,0,0,0,0,44.37804,0,0,0,2.913802,0,5.534037,58.10058,49.75867,0,0,0,0,0,0,0,0.8456169,47.32614,38.92085,0,0,0,0,0,0,-21.09543,2089024,8.330116,18.86853,-2.091677,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,IL-G1,9/15/2022,_lite,J.B. Pritzker,,,,Scott Schluter,Darren Bailey,,,,,0.95795,0,0,0,0.042,0,0,0,0.00005,0,0.95795,0.042,0.008625,0.1545022,4456004,5241564,3681165,55.49059,0,0,0,2.384516,42.12489,0,0,0,0,4.640122,0,60.49662,47.11127,0,0,0,0,0,0,0.6326269,0,50.48457,37.09943,0,0,0,0,0,0,13.22368,8928145,13.3657,23.12316,3.644419,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
2022,Governor,ID-G1,9/15/2022,_lite,Stephen Heidt,,,,,Brad Little,,,,all others,0.0158,0,0,0,0.9842,0,0,0,0,0,0.0158,0.9842,0.0036875,0.5469439,538158.8,648273.1,430358.9,32.34563,0,0,0,0,60.34717,0,0,0,7.307197,0,12.08964,40.43768,68.37534,0,0,0,0,0,0,0,3.190917,24.19683,52.19159,0,0,0,0,0,0,-36.76822,1297934,-28.00153,-12.48187,-43.4237,,,,,,,,,,,,,,,,,,,40000,9/15/22 20:12
